id,¸Þ´º,¾ÆÀÌµð,text,¾ç,¹è´Þ
90,½º½Ã »ç¼Ò¿ì,ckrgksgjqm,È¥¹äÇÏ±â ÁÁ¾Æ¿ä~~~ ºäµµ ÁÁ°í ¤»¤» º´¿ø ¿Â±æ¿¡ ¸Ô¾ú¾î¿ä ¸ÀÀÖ¾î¿ä^^,7.28.±Ý,1
91,½º½Ã »ç¼Ò¿ì,±¸¸§¸Å,¸ÀÀÖ°Ô Àß¸Ô¾ú¾î¿ä,9.1.±Ý,1
92,½º½Ã »ç¼Ò¿ì,±èÁö³ª75,¿ÏÀü ¸ÀÀÖ¾î¿ä!,9.1.±Ý,1
93,½º½Ã »ç¼Ò¿ì,preciouss55,°¡°ÝÀÌ Àú·ÅÇÏ°í °¡°Ô°¡ ³Ð¾î¿ä,9.1.±Ý,1
94,½º½Ã »ç¼Ò¿ì,mss****,È¸µ¤¹ä ¾çµµ ¸¹°í ¸ÀÀÖ¾î¿ä~ ´ÙÀ½¿¡ ¶Ç ¹æ¹®ÇÏ°í½Í³×¿ä,7.26.¼ö,1
95,½º½Ã »ç¼Ò¿ì,Á¸F¹è³×µð92,±ò²ûÇÏ°í ¸ÀÀÖ¾î¿ä!!!,8.30.¼ö,1
96,½º½Ã »ç¼Ò¿ì,100****,Ã³¸§ ¿ÍºÃ´Âµ¥ ºÐÀ§±âµµ ÁÁ°í Á¤¸» ¸ÀÀÖ¾î¿ä! ÁÁÀº ½Ã°£ º¸³»´Ù °©´Ï´Ù,7.25.È­,1
97,½º½Ã »ç¼Ò¿ì,º£½ºÆ®853,ÇýÈ­µ¿¿¡¼­ Á¦ÀÏ ¸ÀÀÖ´Â ÃÊ¹ä ¸ÀÁýÀÌ¿¡¿ä^^,7.27.¸ñ,1
98,½º½Ã »ç¼Ò¿ì,À¯ÁöÇö6782,¿¬¾î°¡ ½Å¼±ÇÏ°í ³Ñ ¸»¶û¸»¶û ¸ÀÀÖ¾î¿ä¤Ð¤Ì²Éµî½Éµµ ²¿¿Á ÃßÃµÀÔ´Ï´ç ´Ù¸¥ ¸Þ´ºµéµµ ¸ÀÀÖ¾îº¸¿©¼­ ´ã¿¡ ¶Ç ¸ÔÀ¸·¯ ¿Ã°Å¿¡À¯!!,8.12.Åä,1
99,½º½Ã »ç¼Ò¿ì,seongwoo41,½Å¼±ÇÏ°í ¸ÀÀÖ¾ú½À´Ï´Ù~! ÃßÃµ ¿ìµ¿µµ ¸À³ª¿ä~,7.23.ÀÏ,1
100,½º½Ã »ç¼Ò¿ì,ÁÖÂ¹,ºñÁÖ¾óºÎÅÍ ÃÖ°í?? È¸ ¾ç ÁøÂ¥ ¸¹°í ¸ÀÀÖ¾î¿ä!,7.26.¼ö,1
101,½º½Ã »ç¼Ò¿ì,yunchae77,À½½Äµµ ¸ÀÀÖ°í Ä£ÀýÇÏ¼Å¼­ ÁÁ¾Ò¾î¿ä!,7.25.È­,1
102,½º½Ã »ç¼Ò¿ì,god0530,¸®ºäÀÌº¥Æ®·Î ºÒ»õ¿ìÃÊ¹ä¸Ô°í°¡¿ä¤¾¤¾¤¾ ¸ÀÀÖ°Ô ¸Ô°í°©´Ï´Ù^^,7.25.È­,1
103,½º½Ã »ç¼Ò¿ì,±èÅÂÀ±6284,Àß¸Ô¾ú½À´Ï´Ù~~,8.26.Åä,1
104,½º½Ã »ç¼Ò¿ì,ÀÎµð°í13,¸Þ¹Ð¼Ò¹Ù ¸ÀÀÖ¾î¿ä!!,8.26.Åä,1
105,½º½Ã »ç¼Ò¿ì,¸®Åç¸®Åç,Ä÷¸®Æ¼ ³Ê¹« ÁÁ¾Æ¿ä!! Â¯ÀÔ´Ï´ç,7.21.±Ý,1
106,½º½Ã »ç¼Ò¿ì,·Î¸¶28,ÃÊ¹äÀÌ ¸ÀÀÖ°í Ä£ÀýÇØ¿ä,8.26.Åä,1
107,½º½Ã »ç¼Ò¿ì,±Ý»×¿À,¿ÏÀü °¡¼ººñµµ ÁÁ°í ¸ÀÀÖ¾î¿ä!! ÁøÂ¥ ¼ø°£ÀûÀ¸·Î ¸ÆÁÖ°¡ ¶¯±â´Â¸À??,7.24.¿ù,1
108,½º½Ã »ç¼Ò¿ì,shi****,¸ÀÀÖ°í ¾çµµ Àû´çÇß¾î¿ë ÀÚ¸®µµ ³Ð°í ´Ùµé Ä£ÀýÇÏ¼¼¿ä¤Ã,7.20.¸ñ,1
109,½º½Ã »ç¼Ò¿ì,½Ä»§7050,"ÃÊ¹äµµ ¸ÀÀÖ°í, »ø·¯µåµµ ¸ÀÀÖ¾î¿ä ! °¡¼ººñµµ »ý°¢º¸´Ù ÁÁÀº °Í °°½À´Ï´Ù ! ??????????",8.8.È­,1
110,½º½Ã »ç¼Ò¿ì,º°ºû¶ó±â,²ô¾Ñ ¿©±â ÁøÂ¥ ¸ÀÀÖ¾î¿ä ÃÖ°í~!! À½½Äµµ ½Å¼±ÇÏ³×¿ä~~¢¾,7.15.Åä,1
111,½º½Ã »ç¼Ò¿ì,qwe****,¸ÀÀÖ°í ±ò²ûÇØ¿ä ^^,9.9.Åä,3
112,½º½Ã »ç¼Ò¿ì,Á¤È£ÁØ58,½º½Ã »Ó¸¸ ¾Æ´Ï¶ó µ·±î½ºµµ Á¤¸» ¸ÀÀÖ½À´Ï´Ù,7.21.±Ý,1
113,½º½Ã »ç¼Ò¿ì,±Í¿©¿ö¾î,¸ÅÀåµµ ³Ð°í ÃÊ¹äÀÌ ¸ÀÀÖ¾î¿ä ¢½ ³ªÁß¿¡ ¶Ç ¿À°í ½Í¾î¿ä,7.17.¿ù,1
114,½º½Ã »ç¼Ò¿ì,¿ÀÁ¤¿ì21,¸ÀÀÌ Á¤¸» ÁÁ½À´Ï´Ù.,8.20.ÀÏ,1
115,½º½Ã »ç¼Ò¿ì,ÇÏ2yo,¾çµµ ¸¹°í ¸ÀÀÖ½À´Ï´Ù!,9.17.ÀÏ,1
116,½º½Ã »ç¼Ò¿ì,¿¬¿ì4248,¸ÀÀÖ°Ô Àß ¸Ô°í °©´Ï´Ù~,8.20.ÀÏ,1
117,½º½Ã »ç¼Ò¿ì,jpp****,Àå¼Ò ±ú²ýÇÏ°í À½½Ä ¸ÀÀÖ°í °¡¼ººñ°¡ ÁÁ¾Æ¿ä^^,7.18.È­,1
118,½º½Ã »ç¼Ò¿ì,jhs****,³Ê¹« ¸ÀÀÖ¾î¿ä¡¦! »çÀå´Ôµµ Ä£ÀýÇÏ½Ã°í ¸Å¿ì ¸¸Á·ÇÕ´Ï´Ù,8.15.È­,1
119,½º½Ã »ç¼Ò¿ì,eod****,³Ê¹«¸ÀÀÕ¾î¿ä ¶Ç¿Ã²²¿©,9.15.±Ý,1
120,½º½Ã »ç¼Ò¿ì,ann****,Á÷¿øÀÌ Ä£ÀýÇÏ°í º¹ÃþÀÌ¶ó¼­ ÁÁ¾Æ¿ä ! ½º½Ã ³Ê¹« ÁÁ¾ÆÇÏ´Âµ¥ ´ÙÀ½¿¡µà ¶Ç ¿Ã°Ô¿ë,8.1.È­,1
121,½º½Ã »ç¼Ò¿ì,pek****,°¡¼ººñ ÁÁÀº ½Ä´ç~ ¿©¸§Á¡½ÉÆ¯¼±À» ÀÌ¿ëÇÏ´Ï ´õ Àú·ÅÇÏ³×¿ä!! ¾ÆÀÌµé°ú ¿À±âµµ ÁÁ½À´Ï´Ù¢½,8.1.È­,1
122,½º½Ã »ç¼Ò¿ì,°ÅºÏÀÌ64,³Ã¸ð¹Ð ¿ÏÀü ½Ã¿øÇÏ°í ÃÊ¹äÀÌ¶û °°ÀÌ³ª¿À´Â ¼¼Æ® ³Ê¹« ¸À³ª°Ô ¸Ô¾ú¾î¿ä!! ¤¾¤¾,7.14.±Ý,1
123,½º½Ã »ç¼Ò¿ì,·ê·ç¶ö¶ô,¾çÀÌ¸¹°í È¥¹äÇÏ±â ÆíÇÑ °÷ÀÌ¿¡¿ä!,8.15.È­,1
124,½º½Ã »ç¼Ò¿ì,Æ÷µ¿¼®,¿©±â »çÀå´ÔÀÌ Ä£ÀýÇÏ°í ¸ÀÀÖ¾î¿ä,8.15.È­,1
125,½º½Ã »ç¼Ò¿ì,±ôÂï¹é¼³,¾ÆÀÌ°¡ ¼±ÅÃÇØ¼­ ¿Ô´Âµ¥ µ·±î½º °í±âµµ µÎÅùÇÏ°í Æ¢±èµµ ¹Ù»èÇÏ´Ï ¸ÀÀÖ¾î¿ä ¼¼Æ®¸Þ´º ¼Ò¹Ùµµ¿ä~ Æ¯º°ÇÑ ºÒ»õ¿ìÃÊ¹ä ¸Ô°í ´«ÀÌ ÈÖµÕ±×·¹Áø ¾ÆµéÀÌ ´ÙÀ½¿£ ÃÊ¹äÀ» ¸Ô¾îº¸ÀÚ°í ÇÏ³×¿ä~^^,7.18.È­,1
126,½º½Ã »ç¼Ò¿ì,¸ô¶óµµµÊ28,¸ÀÀÖ°í ±ú²ýÇÕ´Ï´Ù °¨»çÇÕ´Ï´Ù,8.14.¿ù,3
127,½º½Ã »ç¼Ò¿ì,¹Ý°©´Ù¤·,ÃÊ¹ä È¸ Â¯ Ä¿¼­ ´«¹°³ª¿ä.. ¸¶½Ãµû ? ? ?¢½ ? ? ?,7.17.¿ù,1
128,½º½Ã »ç¼Ò¿ì,dkd****,¸ÀÀÖ¾î¿ä! ±Ùµ¥ ÁÖ¹®ÇÏ°í ¿À·¡ ±â´Ù·Á¼­ ¾Æ½¬¿ü¾î¿ä~,7.16.ÀÏ,1
129,½º½Ã »ç¼Ò¿ì,qwe****,Á÷¿øºÐÀÌ Ä£ÀýÇÏ°í °¡¼ººñ°¡ ÁÁ¾Æ¿ä ????,8.12.Åä,1
130,½º½Ã »ç¼Ò¿ì,¸ô¶óµµµÊ28,¸ÀÀÖ°Ô ¸Ô¾ú½À´Ï´Ù Àå¼Òµµ ±ú²ýÇÏ°í Ä£ÀýÇÏ½Ê´Ï´Ù,8.11.±Ý,2
131,½º½Ã »ç¼Ò¿ì,²ø·Ó,³Ñ³Ñ ¸¶½Ë±¸ ¾çµµ ¸¸ÇÏ¿ä¤¾¤¾,8.11.±Ý,1
132,½º½Ã »ç¼Ò¿ì,par****,ºñ½ÎÁö ¾Ê°í ¸ÅÀåÀÌ ÇÑÀûÇØ¿ä ÁÁ½À´Ï´Ù.,8.10.¸ñ,1
133,½º½Ã »ç¼Ò¿ì,wen****,¸ÀÀÖ°í ¸ÅÀåÀÌ ÄèÀûÇØ¿ä~~~!!!,9.5.È­,1
134,½º½Ã »ç¼Ò¿ì,ÂÞ9137,,8.7.¿ù,1
135,½º½Ã »ç¼Ò¿ì,kim****,¸ÅÀåÀÌ ³Ð°í ÄèÀûÇß°í ¸Þ´ºµµ ´Ù¾çÇØ¼­ ¼±ÅÃÆøÀÌ ³Ð¾ú½À´Ï´Ù È¥¹äÇÏ±â¿¡µµ ÁÁÀ»°Å °°¾Ò¾î¿ä Á÷¿øºÐµéµµ Ä£ÀýÇÏ¼Ì½À´Ï´ç,7.21.±Ý,1
136,½º½Ã »ç¼Ò¿ì,soo84,"¿¬¾îÃÊ¹äµµ, »õ¿ìÆ¢±è, ¿ìµ¿ ´Ù ³Ê¹« ¸ÀÀÖ½À´Ï´Ù~ ½Å¼±ÇÏ°í ¸Àµµ ÁÁ¾Æ¼­ Á¾Á¾ »ç¸Ô´Âµ¥ Ä£ÀýÇÏ½Ã°í Æ÷Àåµµ ºü¸£°í ÁÁ¾Æ¿ä~",6.1.¸ñ,3
137,½º½Ã »ç¼Ò¿ì,°­ÅÂ¼º2,³Ê¹« ¸ÀÀÖ¾î¼­ ¸ÅÁÖ ¿Ã °Í °°½À´Ï´Ù.,8.4.±Ý,1
138,½º½Ã »ç¼Ò¿ì,jan****,Á÷¿øºÐµéµµ ´Ùµé Ä£ÀýÇÏ½Ã°í °¡¼ººñµµ ÁÁ¾Ò¾î¿ä!!,8.1.È­,1
139,½º½Ã »ç¼Ò¿ì,ssoonist,,9.4.¿ù,1
140,½º½Ã »ç¼Ò¿ì,yerimier40,¸ÀÀÖ¾î¿©,9.6.¼ö,1
141,½º½Ã »ç¼Ò¿ì,ºü¸¥³ª¹«´Ãº¸73,½º½Ã ¶¯±â¸é ¿À±â ÁÁÀº °÷ÀÔ´Ï´Ù!,8.3.¸ñ,1
142,½º½Ã »ç¼Ò¿ì,½£¾Ø³ª¹«,¿©¸§Á¡½É Æ¯¼± ¸ÀÀÖ¾î¿ä. °¡¼ººñµµ ÁÁ¾Æ¿ä! ¸ÅÀå ½Ã¿øÇÏ°í Ã»°áÇÕ´Ï´Ù~~,8.1.È­,1
143,½º½Ã »ç¼Ò¿ì,¸ô¶óµµµÊ28,Ç×»ó ¸ÀÀÖ°Ô ÇØÁÖ¼Å¼­ °¨»çÇÕ´Ï´Ù Àß ¸Ô°Ú½À´Ï´Ù,7.31.¿ù,1
144,½º½Ã »ç¼Ò¿ì,ÂÞ´Ï8246,¸ÀÀÖ°Ô Àß ¸Ô°í °©´Ï´ç,8.25.±Ý,1
145,½º½Ã »ç¼Ò¿ì,sera5119,¸ÀÀÖ°í °ø°£µµ ³Ð°í ÁÁ¾Æ¿ä!!,7.27.¸ñ,1
146,½º½Ã »ç¼Ò¿ì,¸ð¾ç¸Ó¾ç,µÇ°Ô Ä£ÀýÇÏ½Ã±¸ ¸ÀÀÖ¾î¿ä!!,7.27.¸ñ,1
147,½º½Ã »ç¼Ò¿ì,bec****,°¡°Ýµµ Àú·ÅÇÑµ¥ ¸ÀÀÖ¾î¼­ ´ëÇÐ·Î ¿Ã¶§¸¶´Ù ÀÚÁÖ ¹æ¹®ÇØ¿ä~~,7.25.È­,1
148,½º½Ã »ç¼Ò¿ì,´Ä¾úÀ¸´Ï±×¸¸³ë¼¼,¾î¸°ÀÌ¹Ú¹°°ü ÈÄ ¾ÆÀÌ¶û ¿À±â ÁÁ¾Æ¿ä,7.25.È­,1
149,½º½Ã »ç¼Ò¿ì,jeo****,¼Ò¹Ù ¾öÃ» Ä¿¿ä ÃÊ¹äµµ ³Ñ ¸ÀÀÖ¾î¿ä??,7.24.¿ù,1
150,½º½Ã »ç¼Ò¿ì,seo****,¾ËÀÌ ¸¹¾Æ¼­ ³Ñ ÁÁ¾Æ¿©,7.20.¸ñ,1
151,½º½Ã »ç¼Ò¿ì,¶óÄï¹ã¸¸Áê,,8.20.ÀÏ,1
152,½º½Ã »ç¼Ò¿ì,VIBRANTGREEN31,Á¶¾Æ¿ä,9.14.¸ñ,2
153,½º½Ã »ç¼Ò¿ì,llo****,Ä£ÀýÇÏ°í ³Ñ ¸ÀÀÖ¾î¿ä Á¸¸ÀÅÊÅÊ±¸¸®,7.18.È­,1
154,½º½Ã »ç¼Ò¿ì,½ÂÀÌ29,³Ê¹«³Ê¹« ¸ÀÀÖ±Ô ÁÁ¾Æ¿ä!!!!,7.18.È­,1
155,½º½Ã »ç¼Ò¿ì,½öÈ÷90,,7.16.ÀÏ,1
156,½º½Ã »ç¼Ò¿ì,ÀÀ½Ç,¸ÀÀÖ¾î¿ä!,9.12.È­,1
157,½º½Ã »ç¼Ò¿ì,elu****,±Â,9.19.È­,1
158,½º½Ã »ç¼Ò¿ì,½´¿õ86,Àß¸Ô°Ù½¿´Ï´Ù ³Ñ ¸ÀÀÕ¾ù¾î¿ä,7.14.±Ý,1
159,½º½Ã »ç¼Ò¿ì,le****,¸ÀÀÖ¾î¿ä~ÁÁ¾Æ¿ä^^,8.15.È­,1
160,½º½Ã »ç¼Ò¿ì,xhg****,,8.15.È­,1
161,½º½Ã »ç¼Ò¿ì,vhsvosl,´ó·Î¿À¸é ¸Ç³¯ ¿À´ÂÁý,8.4.±Ý,1
162,½º½Ã »ç¼Ò¿ì,½ºÄÉÀÌÆ®,!,9.1.±Ý,2
163,½º½Ã »ç¼Ò¿ì,¶ó°õ67,,8.22.È­,1
164,½º½Ã »ç¼Ò¿ì,juy****,¸ÀÀÖ¾î¿ä !!,9.10.ÀÏ,1
165,½º½Ã »ç¼Ò¿ì,91195,³Ê¹« ¸ÀÀÖ½À´Ï´Ù~!,8.4.±Ý,1
166,½º½Ã »ç¼Ò¿ì,¿»¹Ì287,¸ÀÀÖ¾î¿ë,9.3.ÀÏ,1
167,½º½Ã »ç¼Ò¿ì,Ã»°¡,µÎ¹øÂ°¿À´Âµ¥ ¿Ã¶§¸¶´Ù ¸ÀÀÖ¾î¿ä! È¸°¡ ½Å¼±ÇØ¿ä!,8.16.¼ö,1
168,½º½Ã »ç¼Ò¿ì,Yoona093,,8.24.¸ñ,1
169,½º½Ã »ç¼Ò¿ì,tmddmxxl12,,7.27.¸ñ,1
170,½º½Ã »ç¼Ò¿ì,sera60,?????????????????,6.28.¼ö,1
171,½º½Ã »ç¼Ò¿ì,º°º°º°8348,¸ÀÀÖ¾î¿ä,7.25.È­,1
172,½º½Ã »ç¼Ò¿ì,±â¸°5890,³Ã¸ð¹Ð ¸ÀÁýÀÌ¾ú³×¿ä.,7.22.Åä,1
173,½º½Ã »ç¼Ò¿ì,´õºê·¯32,,7.16.ÀÏ,1
174,½º½Ã »ç¼Ò¿ì,chicblue,±âº» ÃÊ¹ä ¸ÀÀÎµ¥ ¸ÀÀÖ¾î¿ä.,5.14.ÀÏ,1
175,½º½Ã »ç¼Ò¿ì,¹Ö¸Ò’D77,¸ÀÀÖ¾î¿ë~~!,8.18.±Ý,1
176,½º½Ã »ç¼Ò¿ì,¼¼¾ß61,,8.18.±Ý,1
177,½º½Ã »ç¼Ò¿ì,¹ÐÀÌ57,,8.14.¿ù,1
178,½º½Ã »ç¼Ò¿ì,ÄíÀÚ23,ÃÊ¹ä ¹«³­Çß½À´Ï´Ù~,9.4.¿ù,1
179,½º½Ã »ç¼Ò¿ì,sur****,¸Þ´º°¡ ´Ù¾çÇØ¼­ ¼±ÅÃÇÏ±â ÁÁ¾Æ¿ä. ÀÀ´ëµµ Ä£ÀýÇÏ°í È¦µµ ±ò²ûÇÕ´Ï´Ù.,5.15.¿ù,1
180,½º½Ã »ç¼Ò¿ì,Anna4913,½º½Ã ¸ÀÀÖ°í ¿ìµ¿µµ ¸ÀÀÖ¾î¿ä~^^,5.14.ÀÏ,1
181,½º½Ã »ç¼Ò¿ì,win****,,8.11.±Ý,1
182,½º½Ã »ç¼Ò¿ì,¿¬¾î¸ÀÀÕ´Ù,¸ÀÀÖ¾î¿ä,9.4.¿ù,1
183,½º½Ã »ç¼Ò¿ì,kci****,¿¬¾î°¡ µÎÅùÇÏ°í ¸ÀÀÖ¾ú¾î¿ä!,6.12.¿ù,1
184,½º½Ã »ç¼Ò¿ì,Àº¼Ö5144,,7.27.¸ñ,1
185,½º½Ã »ç¼Ò¿ì,yw65,,7.24.¿ù,1
186,½º½Ã »ç¼Ò¿ì,jje****,,7.22.Åä,1
187,½º½Ã »ç¼Ò¿ì,ºóµ·,,7.21.±Ý,1
188,½º½Ã »ç¼Ò¿ì,wkt****,,7.21.±Ý,1
189,½º½Ã »ç¼Ò¿ì,che****,¸ÀÀÖ¾î¿ä~!,7.27.¸ñ,1
190,½º½Ã »ç¼Ò¿ì,¿©´©7120,±Â±Â!!!,7.22.Åä,1
191,½º½Ã »ç¼Ò¿ì,·Ñ¸®ÆËÈ¦¸¯,Áø½É ³Ê¹« ³Ê¹« ¸ÀÀÖ¾î¿ä! ÃÊ¹ä ¹ÌÃÆ±¸¿ä~ »õ¿ìÆ¢±èÀº ²À µå¼¼¿ä! ³Ñ ¸ÀÀÖ¾î¼­ ´Ü°ñ°¢ÀÌ¿¡¿ä¤» ¹è´ÞÁÖ¹®ÀÎµ¥ Ä÷¸®Æ¼°¡ Áø½É °¨µ¿ÀÔ´Ï´Ù~,22.12.14.¼ö,1
192,½º½Ã »ç¼Ò¿ì,arc****,,7.11.È­,1
193,½º½Ã »ç¼Ò¿ì,¼º´ëÃÌ³ð,ÁÁ½À´Ï´Ù,8.3.¸ñ,1
194,½º½Ã »ç¼Ò¿ì,ÀçÈñ05,¸ÀÀÖ¾î¿ä^^,8.3.¸ñ,1
195,½º½Ã »ç¼Ò¿ì,½´ÆÛÄ«ÈòµÕÀÌ,¾ÆÀÌ¿Í ÇÔ²² ¹æ¹®ÇØ¼­ ¸ÀÀÖ°Ô ¸Ô¾ú¾î¿ä~,4.1.Åä,1
196,½º½Ã »ç¼Ò¿ì,¶¯¶¯ÀÌ629,ÁÁ¾Æ¿ä~,7.25.È­,1
197,½º½Ã »ç¼Ò¿ì,VIBRANTGREEN31,¸À³ª¿ä,7.21.±Ý,1
198,½º½Ã »ç¼Ò¿ì,j2k1,¾ßÃ¤´Â ½Ãµé½Ãµé µ·±î½º°í±â´Â ¼³ÀÍ°í ¿ìµ¿Àº Á¶¹Ì·á¸À¿¡ Á÷¿øµé ¹«¹ÝÀÀ ÃÖ¾Ç,4.16.ÀÏ,1
199,½º½Ã »ç¼Ò¿ì,¿ôÀÚ¿ôÀÚ¿¹,ÃÊ¹ä ±¦Âú¾Æ¿ä. ¿ìµ¿Àº ³Ê¹« Á¶¹Ì·á¸ÀÀÌ¶ó ¾Æ½±³×¿ä.,3.18.Åä,1
200,½º½Ã »ç¼Ò¿ì,¿ïÆ¼¼ö,±Â±Â±Â,7.10.¿ù,1
201,½º½Ã »ç¼Ò¿ì,º¹±Ù°ÉÀÌµÉÅ×´Ù,"È¸µ¤¹äÀÌ ¸ÀÀÖ³×¿ë~ ÃÊÀåµë»Ò,,,,",1.29.ÀÏ,1
202,½º½Ã »ç¼Ò¿ì,ÄÉÀÌ¶õ41,°£´ÜÇÏ°Ô ¸Ô±â ÁÁ¾Æ¿ä ¿ìµ¿ÀÌ¶û ÃÊ¹ä ¾Ë¹ä °°ÀÌ ¼¼Æ®·Î ³ª¿À´Â ¸Þ´º°¡ °¡¼ººñ ÁÁ¾Æ¿ä,2.7.È­,1
203,½º½Ã »ç¼Ò¿ì,²É¹é±¸6,³Ê¹«¸ÀÀÖ°íÀú·ÅÇØ¿ä ¶Ç°¡·Á°í¿ä,2.17.±Ý,1
204,½º½Ã »ç¼Ò¿ì,24³â1¿ù ¿ï»ê ¶ã ¿¹Á¤ÀÎ ´Ù´Ï¿¤,¾Æºü°¡ ÃÊ¹ä »çÁá¾î¿ä,2.5.ÀÏ,1
205,½º½Ã »ç¼Ò¿ì,ºñ¿À´Â»ç°ú,¿ìµ¿ÀÌ ´Ù ½Ä¾î¼­ ³ª¿Ô¾î¿ä.¤¾ ¿ø·¡ ±×·±°ÇÁö ÀúÈñ¸¸ ±×·¨´ø°ÇÁö ? ¿Âµµ ¿Ã·Á¼­ ³ª¿Â´Ù¸é ´õ ¸ÀÀÖÀ»µí,1.19.¸ñ,1
206,½º½Ã »ç¼Ò¿ì,¹Ì½ººí·¢È¦,¿ì¿¬È÷ µé¾î°¬´Âµ¥ ±¸¼º ÁÁ°í ±¦Âú¾Æ¿ä,5.20.Åä,1
207,½º½Ã »ç¼Ò¿ì,rough98,±Â,5.20.Åä,1
208,½º½Ã »ç¼Ò¿ì,Á¶¾Æ¿äº¿,Á¶ ¾Æ ¿ä Á¶ ¾Æ ¿ä,3.18.Åä,1
209,½º½Ã »ç¼Ò¿ì,sta****,¾ÆÀÌ¿Í ´ëÇÐ·Î°ø¿¬º¸°í ³ª¿À´Â ±æ¿¡ ¿ì¿¬È÷ µé·¯¼­ ½Ä»çÇß¾î¿ä~ Á¶¿ëÇÏ°í ±ò²ûÇÏ³×¿ä ¿ìµ¿Àº ½î½î~ ¾Ë¹äÀÌ ¸ÀÀÖ¾ú¾î¿ä~~ *.*,22.12.17.Åä,1
210,½º½Ã »ç¼Ò¿ì,are****,¿ìµ¿Àº Àü¹®ÀûÀÌÁö ¾ÊÁö¸¸.. ÃÊ¹ä°ú µ·±î½º´Â ±¦Âú¾Ò¾î¿ä.,22.10.29.Åä,1
211,½º½Ã »ç¼Ò¿ì,o1234o,¸ÀÀÖ¾î¿ä,3.20.¿ù,1
212,½º½Ã »ç¼Ò¿ì,È÷Æ÷¾ð´Ï,µµ½Ã¶ô ¹è´Þ ½ÃÄ×´Âµ¥ ¸ÀÀÖ¾î¿ä,1.17.È­,1
213,½º½Ã »ç¼Ò¿ì,¼ö¹Ú±ñºÎ,³×¿¡,7.2.ÀÏ,1
214,½º½Ã »ç¼Ò¿ì,ÃÊº¸ ±ôºýÀÌ34,³ôÀº°÷¿¡ ÀÖ¾î¼­ ¸Á¼­·È´Âµ¥ ¿ìµ¿¸é ÁøÂ¥ ¿¹¼úÀÌ°í ½º½Ãµµ ½Å¼±ÇÏ°í ¸À ÀÖ¾î¿ä. ¸ÀÁýÀÔ´Ïµð¤Ñ,1.15.ÀÏ,1
215,½º½Ã »ç¼Ò¿ì,mk****,Ä£ÀýÇØ¿ä,4.24.¿ù,1
216,½º½Ã »ç¼Ò¿ì,º°¹Ù¶÷²ÉÅÂ¾ç±×¸®°í³Ê,È¸µ¤¹ä È¸°¡ 4Á¾·ù³ª µé¾î°¡¼­ µçµçÇÏ°Ô ¸Ô¾ú½À´Ï´Ù,22.11.11.±Ý,1
217,½º½Ã »ç¼Ò¿ì,ÇÁ¸®¼­¶ó,¸ÀÀÖ°ÔÀß¸Ô¾ú½À´Ï´ç¤¾¤¾,22.12.9.±Ý,1
218,½º½Ã »ç¼Ò¿ì,³ª´ÂÀßµÉ°Ü0,¸À³²,1.9.¿ù,1
219,½º½Ã »ç¼Ò¿ì,blaky,±Â,3.29.¼ö,1
220,½º½Ã »ç¼Ò¿ì,À¯»óÀÏ,±Â,2.17.±Ý,1
221,½º½Ã »ç¼Ò¿ì,yeh6202,¸ÀÀÖ°í Ä£ÀýÇÏ°í Ã»°áÇØ¼­ÁÁ¾Æ¿ä,22.11.24.¸ñ,1
222,½º½Ã »ç¼Ò¿ì,Â¡´Ï61,°¡°Ýµµ ÂøÇÏ°í À½½Äµµ ¸ÀÀÖ¾î¿ä !!,22.10.14.±Ý,1
223,½º½Ã »ç¼Ò¿ì,¾ç¶Ë47,,1.6.±Ý,2
224,½º½Ã »ç¼Ò¿ì,¿ÁÈñ¿Íµ¶Èñ,ÁÁ¾Æ¿ä,1.28.Åä,1
225,½º½Ã »ç¼Ò¿ì,kst****,¾î¸Ó´Ï²²¼­ ¸Þ´º¸¦ Àß¸ø ÁÖ¹®ÇÏ¼Ì´Âµ¥ Á¤¸» Ä£ÀýÇÏ°Ô ÀÀ´ëÇØÁÖ¼Å¼­ Á¤¸»°¨»çÇÕ´Ï´Ù À½½Äµµ ¸ÀÀÖ¾ú½À´Ï´Ù~!!!,22.11.15.È­,1
226,½º½Ã »ç¼Ò¿ì,·¹¸ó9332,¸ÀÀÖ°Ô ¸Ô¾ú¾î¿ä,22.12.29.¸ñ,1
227,½º½Ã »ç¼Ò¿ì,ÁØºóÀÇ¸¾,±Â,1.17.È­,1
228,½º½Ã »ç¼Ò¿ì,¼³¾Æ6450,±Â,1.17.È­,1
229,½º½Ã »ç¼Ò¿ì,´ô»Ñ,³Ê¾î¾û¾î¤Ã¹« ¸ÀÀÖ¾ú¾î¿ë °¡°Ýµµ Àú·ÅÇØ¿ä ! ÇÏÁö¸¸ Á÷¿øºÐµéÀÌ ¸¹ÀÌ ¹«¶Ò¶ÒÇÏ¼Å¿ä ????,22.11.7.¿ù,1
230,½º½Ã »ç¼Ò¿ì,syk****,,22.12.13.È­,1
231,½º½Ã »ç¼Ò¿ì,»õº®º°4946,¸ÀÀÖ¾û¤ý,2.12.ÀÏ,1
232,½º½Ã »ç¼Ò¿ì,ym_****,¸ÀÀÖ¾î¿ä,1.9.¿ù,1
233,½º½Ã »ç¼Ò¿ì,ÀºÃ¤4958,±Â,1.31.È­,1
